codigo_sgif,observ,codigo_rc,distrito,concelho,freguesia,area_arborizada,area_nao_arborizada,dia_semana,reacendimento,causa,data_inicio,hora_inicio,primeira_intervencao,data_fim,hora_fim
TM0824,,RC11700016,BRAGANÇA,T.MONCORVO,URRÓS,1,3,2,,DES,1994-08-08,23:30:00,,34555.11458333333,34555.11458333333
TM1011,,RC11700008,VISEU,LAMEGO,PENUDE,0,3,6,,DES,1994-08-19,13:45:00,,34565.70833333333,34565.70833333333
TM1273,,RC11800009,BRAGANÇA,VINHAIS,PENHAS JUNTAS,0,3,5,,DES,1994-08-25,13:45:00,,34571.70833333333,34571.70833333333
TM2055,,RC11700019,BRAGANÇA,VILA FLOR,VILARINHO AZENHAS,0,4,2,,DES,1994-09-19,14:00:00,,34596.71875,34596.71875
TM0737,,RC11800004,V.REAL,VALPAÇOS,ALGERIZ,0.5,7,1,,DES,1994-08-06,21:45:00,,34553.041666666664,34553.041666666664
TM1913,,RC11800003,V.REAL,MONTALEGRE,CERVOS,3,21,5,,DES,1994-09-08,00:00:00,,34585.135416666664,34585.135416666664
TM1241,,RC11800001,V.REAL,BOTICAS,COVAS BARROSO,0.1,0.9,4,,DES,1994-08-24,23:30:00,,34571.11458333333,34571.11458333333
TM1036,,RC11800003,V.REAL,MONTALEGRE,CABRIL - P.N.,0.5,0,7,,DES,1994-08-20,04:42:00,,34566.33333333333,34566.33333333333
TM1865,,RC11800006,BRAGANÇA,BRAGANÇA,SERAPICOS,3,1,3,,DES,1994-09-06,17:10:00,,34583.85416666667,34583.85416666667
TM1101,,RC11800006,BRAGANÇA,BRAGANÇA,SÉ,0,1,1,,DES,1994-08-21,11:20:00,,34567.61111111111,34567.61111111111
TM1463,,RC11800009,BRAGANÇA,VINHAIS,SANTA CRUZ,0,1,1,,DES,1994-08-28,22:00:00,,34575.055555555555,34575.055555555555
TM0490,,RC11700015,BRAGANÇA,F.E.CINTA,F.E.CINTA,0,2,2,,DES,1994-07-25,15:00:00,,34540.76388888889,34540.76388888889
TM2027,,RC11800002,V.REAL,CHAVES,AGUAS FRIAS,0,2,1,,DES,1994-09-18,12:35:00,,34595.663194444445,34595.663194444445
TM2234,,RC11700017,GUARDA,V.N.FOZ COA,V.N.FOZ COA,0,2.75,3,,DES,1994-09-27,14:30:00,,34604.743055555555,34604.743055555555
TM1284,,RC11800003,V.REAL,MONTALEGRE,STº.ANDRE,0,4,5,,DES,1994-08-25,15:50:00,,34571.79861111111,34571.79861111111
TM1315,,RC11700019,BRAGANÇA,VILA FLOR,VILA FLOR,0,9,5,,DES,1994-08-25,23:05:00,,34572.100694444445,34572.100694444445
TM1540,,RC11700004,V.REAL,SABROSA,PASSOS,1.75,0,3,,DES,1994-08-30,15:30:00,,34576.784722222226,34576.784722222226
TM0812,,RC11700011,VISEU,S.J.PESQUEIRA,RIODADES,0,1,2,,DES,1994-08-08,19:43:00,,34554.961805555555,34554.961805555555
TM0618,,RC11800005,V.REAL,V.POUCA,TRESMINAS,0,0.02,3,,DES,1994-08-02,17:05:00,,34548.854166666664,34548.854166666664
TM2405,,RC11800002,V.REAL,CHAVES,CALVÃO,0,0.1,7,,DES,1994-10-08,13:15:00,,34615.694444444445,34615.694444444445
TM1869,,RC11800002,V.REAL,CHAVES,CIMO VILA CASTANHEIRA,0,0.4,3,,DES,1994-09-06,18:55:00,,34583.930555555555,34583.930555555555
TM2029,,RC11700001,V.REAL,ALIJO,RIBALONGA,0,0.5,1,,DES,1994-09-18,13:05:00,,34595.6875,34595.6875
TM0684,,RC11700011,VISEU,S.J.PESQUEIRA,PAREDES BEIRA,0,1,6,,DES,1994-08-05,14:35:00,,34551.75,34551.75
TM1682,,RC11800011,BRAGANÇA,MACEDO,CHACIM,0,1,6,,DES,1994-09-02,23:00:00,,34580.100694444445,34580.100694444445
TM2049,,RC11700019,BRAGANÇA,VILA FLOR,VILA FLOR,0,1,2,,DES,1994-09-19,05:35:00,,34596.375,34596.375
TM1451,,RC11700008,VISEU,LAMEGO,PENAJOIA,2,2,1,,DES,1994-08-28,18:00:00,,34574.89236111111,34574.89236111111
TM2068,,RC11800009,BRAGANÇA,VINHAIS,MOFREITA,0,3,2,,DES,1994-09-19,17:10:00,,34596.85763888889,34596.85763888889
TM0611,,RC11700008,VISEU,LAMEGO,MAGUEIJA,0,5,3,,DES,1994-08-02,11:55:00,,34548.63888888889,34548.63888888889
TM2307,,RC11700004,V.REAL,SABROSA,SOUTO MAIOR,1,0,1,,DES,1994-10-02,12:45:00,,34609.67361111111,34609.67361111111
TM1408,,RC11700003,V.REAL,P.REGUA,SEDIELOS,0,2,1,,DES,1994-08-28,01:14:00,,34574.194444444445,34574.194444444445
TM1922,,RC11700011,VISEU,S.J.PESQUEIRA,VALONGO AZEITES,0,4,5,,DES,1994-09-08,14:06:00,,34585.73263888889,34585.73263888889
TM2185,,RC11800014,V.REAL,MURÇA,FIOLHOSO,0,0.02,5,,DES,1994-09-22,19:00:00,,34599.9375,34599.9375
TM0323,,RC11700009,VISEU,MOIMENTA BEIRA,CASTELO,1.5,0.5,1,,DES,1994-07-10,18:45:00,,34525.927083333336,34525.927083333336
TM2366,,RC11800013,BRAGANÇA,MOGADOURO,URRÓS,1,1,5,,DES,1994-10-06,12:45:00,,34613.677083333336,34613.677083333336
TM0851,,RC11800003,V.REAL,MONTALEGRE,FERRAL - P.N.,0,1,7,,DES,1994-08-13,15:10:00,,34559.77777777778,34559.77777777778
TM1169,,RC11700010,VISEU,PENEDONO,POVOA PENELA,0,1,2,,DES,1994-08-22,23:15:00,,34569.114583333336,34569.114583333336
TM2069,,RC11800008,BRAGANÇA,VIMIOSO,AVELANOSO,0,1,2,,DES,1994-09-19,17:30:00,,34596.875,34596.875
TM2265,,RC11800013,BRAGANÇA,MOGADOURO,S.MARTINHO PESO,0,1,5,,DES,1994-09-29,14:50:00,,34606.76388888889,34606.76388888889
TM0873,,RC11700018,BRAGANÇA,C.ANSIÃES,AMEDO,0,1.5,1,,DES,1994-08-14,13:30:00,,34560.708333333336,34560.708333333336
TM1219,,RC11800013,BRAGANÇA,MOGADOURO,VILAR DE REI,0,2,4,,DES,1994-08-24,13:30:00,,34570.708333333336,34570.708333333336
TM1293,,RC11800007,BRAGANÇA,M.DOURO,SILVA,0,2,5,,DES,1994-08-25,18:30:00,,34571.91666666667,34571.91666666667
TM1903,,RC11700014,VISEU,TAROUCA,BRITIANDE,0,2.5,4,,DES,1994-09-07,15:15:00,,34584.78125,34584.78125
TM2278,,RC11700004,V.REAL,SABROSA,PARADA PINHÃO,0,2.5,6,,DES,1994-09-30,13:25:00,,34607.70486111112,34607.70486111112
TM2003,,RC11700010,VISEU,PENEDONO,CASTAINÇO,0,3,6,,DES,1994-09-16,16:50:00,,34593.847222222226,34593.847222222226
TM1246,,RC11800013,BRAGANÇA,MOGADOURO,VALVERDE,0,5,5,,DES,1994-08-25,01:00:00,,34571.1875,34571.1875
TM1440,,RC11800002,V.REAL,CHAVES,CIMO VILA CASTANHEIRA,0,5,1,,DES,1994-08-28,14:45:00,,34574.76041666667,34574.76041666667
TM0797,,RC11700016,BRAGANÇA,T.MONCORVO,T.MONCORVO,0,50,2,,DES,1994-08-08,14:00:00,,34554.72916666667,34554.72916666667
TM1980,,RC11800007,BRAGANÇA,M.DOURO,GENÍSIO,2,0,2,,DES,1994-09-12,13:25:00,,34589.70486111112,34589.70486111112
TM0282,,RC11800011,BRAGANÇA,MACEDO,CASTELÃOS,0,0.5,6,,DES,1994-07-08,11:30:00,,34523.625,34523.625
TM1237,,RC11800009,BRAGANÇA,VINHAIS,REBORDELO,0,1.5,4,,DES,1994-08-24,22:00:00,,34571.0625,34571.0625
TM0086,,RC11800005,V.REAL,V.POUCA,TRESMINAS,1,2,3,,DES,1994-04-12,15:30:00,,34436.79166666667,34436.79166666667
TM1502,,RC11800003,V.REAL,MONTALEGRE,CHÃ,0,2,2,,DES,1994-08-29,17:20:00,,34575.868055555555,34575.868055555555
TM2118,,RC11800006,BRAGANÇA,BRAGANÇA,S.JULIÃO PALACIOS,0,4,3,,DES,1994-09-20,21:45:00,,34598.052083333336,34598.052083333336
TM1755,,RC11700009,VISEU,MOIMENTA BEIRA,PASSÔ,0,0.02,1,,DES,1994-09-04,14:57:00,,34581.770833333336,34581.770833333336
TM1099,,RC11700011,VISEU,S.J.PESQUEIRA,PAREDES BEIRA,0.01,0,1,,DES,1994-08-21,07:20:00,,34567.45347222222,34567.45347222222
TM0718,,RC11800003,V.REAL,MONTALEGRE,VIADE DE BAIXO,0,1.5,7,,DES,1994-08-06,15:56:00,,34552.8125,34552.8125
TM0216,,RC11800002,V.REAL,CHAVES,AGUAS FRIAS,0,0.06,6,,DES,1994-07-01,16:55:00,,34516.854166666664,34516.854166666664
TM0543,,RC11800001,V.REAL,CHAVES,REDONDELO,0.4,0.1,6,,DES,1994-07-29,12:45:00,,34544.680555555555,34544.680555555555
TM1289,,RC11700016,BRAGANÇA,T.MONCORVO,CABEÇA BOA,1.5,0.5,5,,DES,1994-08-25,16:55:00,,34571.854166666664,34571.854166666664
TM0882,,RC11700019,BRAGANÇA,VILA FLOR,VALE DE TORNO,0,0.5,1,,DES,1994-08-14,21:30:00,,34561.04513888889,34561.04513888889
TM0915,,RC11700003,V.REAL,P.REGUA,SEDIELOS,0,1,2,,DES,1994-08-15,22:20:00,,34562.07986111111,34562.07986111111
TM2333,,RC11700011,VISEU,S.J.PESQUEIRA,RIODADES,0,1,2,,DES,1994-10-03,14:00:00,,34610.73263888889,34610.73263888889
TM2466,,RC11700001,V.REAL,ALIJO,PEGARINHOS,0,1.5,5,,DES,1994-10-13,18:00:00,,34620.899305555555,34620.899305555555
TM0906,,RC11700013,VISEU,TABUAÇO,SENDIM,0,2,2,,DES,1994-08-15,16:25:00,,34561.833333333336,34561.833333333336
TM1076,,RC11800014,V.REAL,MURÇA,JOU,0.5,3,7,,DES,1994-08-20,23:05:00,,34567.11111111111,34567.11111111111
TM1989,,RC11800009,BRAGANÇA,VINHAIS,EDRAL,2.5,3,2,,DES,1994-09-12,18:10:00,,34589.90625,34589.90625
TM1047,,RC11800003,V.REAL,MONTALEGRE,SERRAQUINHOS,0,3,7,,DES,1994-08-20,13:50:00,,34566.725694444445,34566.725694444445
TM1880,,RC11800011,BRAGANÇA,MACEDO,PEREDO,1,4,3,,DES,1994-09-06,22:45:00,,34584.09722222222,34584.09722222222
TM1823,,RC11800014,V.REAL,MURÇA,JOU,0.5,0,2,,DES,1994-09-05,20:10:00,,34582.989583333336,34582.989583333336
TM0162,,RC11700009,VISEU,SERNANCELHE,QUINTELA,1,0,2,,DES,1994-05-09,18:20:00,,34463.913194444445,34463.913194444445
TM2201,,RC11700011,VISEU,S.J.PESQUEIRA,PAREDES BEIRA,1,0,6,,DES,1994-09-23,16:00:00,,34600.81597222222,34600.81597222222
TM0233,,RC11800003,V.REAL,MONTALEGRE,OUTEIRO - P.N.,0,0.08,7,,DES,1994-07-02,18:20:00,,34517.913194444445,34517.913194444445
TM1253,,RC11800006,BRAGANÇA,BRAGANÇA,STª.COMBA ROSSAS,0,3,5,,DES,1994-08-25,05:35:00,,34571.381944444445,34571.381944444445
TM0503,,RC11700014,VISEU,TAROUCA,VARZEA DA SERRA,0,0.75,3,,DES,1994-07-26,14:20:00,,34541.75,34541.75
TM0593,,RC11700017,GUARDA,V.N.FOZ COA,SANTA COMBA,0,1,2,,DES,1994-08-01,15:40:00,,34547.80555555556,34547.80555555556
TM2173,,RC11700009,VISEU,MOIMENTA BEIRA,VILAR,0,1,5,,DES,1994-09-22,15:00:00,,34599.77777777778,34599.77777777778
TM2436,,RC11700011,VISEU,S.J.PESQUEIRA,TREVÕES,0,1,2,,DES,1994-10-10,11:35:00,,34617.63541666667,34617.63541666667
TM2205,,RC11800014,V.REAL,MURÇA,CANDEDO,1,2,6,,DES,1994-09-23,21:40:00,,34601.05555555556,34601.05555555556
TM1017,,RC11700013,VISEU,TABUAÇO,VALENÇA DO DOURO,0,2,6,,DES,1994-08-19,16:35:00,,34565.84375,34565.84375
TM1061,,RC11700019,BRAGANÇA,VILA FLOR,STª.COMBA VILARIÇA,0,2,7,,DES,1994-08-20,19:20:00,,34566.958333333336,34566.958333333336
TM0999,,RC11700015,BRAGANÇA,F.E.CINTA,SAMPAIO,0,3,5,,DES,1994-08-18,23:40:00,,34565.13888888889,34565.13888888889
TM1401,,RC11800011,BRAGANÇA,MACEDO,CORTIÇOS,0,3,1,,DES,1994-08-28,00:10:00,,34574.159722222226,34574.159722222226
TM0948,,RC11800006,BRAGANÇA,BRAGANÇA,FRANÇA,0,5.5,4,,DES,1994-08-17,16:20:00,,34563.833333333336,34563.833333333336
TM0724,,RC11800002,V.REAL,CHAVES,CALVÃO,0,5,7,,DES,1994-08-06,17:55:00,,34552.89930555556,34552.89930555556
TM2174,,RC11800008,BRAGANÇA,VIMIOSO,UVA,0,5,5,,DES,1994-09-22,15:10:00,,34599.784722222226,34599.784722222226
TM2136,,RC11800010,BRAGANÇA,A.FE,AGROBOM,0,6,4,,DES,1994-09-21,16:05:00,,34598.82291666667,34598.82291666667
TM2266,,RC11700017,GUARDA,V.N.FOZ COA,CASTELO MELHOR,0,7,5,,DES,1994-09-29,15:50:00,,34606.8125,34606.8125
TM2067,,RC11800004,V.REAL,VALPAÇOS,SONIM,2,5,2,,DES,1994-09-19,16:58:00,,34596.86111111111,34596.86111111111
TM1280,,RC11800003,V.REAL,MONTALEGRE,CABRIL - P.N.,3,0,5,,DES,1994-08-25,15:08:00,,34571.784722222226,34571.784722222226
TM2062,,RC11700009,VISEU,MOIMENTA BEIRA,SARZEDO,0,0.02,2,,DES,1994-09-19,15:30:00,,34596.802083333336,34596.802083333336
TM1819,,RC11700004,V.REAL,SABROSA,S.M.D'ANTA,0,0.1,2,,DES,1994-09-05,18:15:00,,34582.916666666664,34582.916666666664
TM1835,,RC11800002,V.REAL,CHAVES,OUCIDRES,0,0.2,3,,DES,1994-09-06,00:05:00,,34583.15972222222,34583.15972222222
TM1786,,RC11700005,V.REAL,STª.MARTA,FONTES,0.2,1,2,,DES,1994-09-05,01:35:00,,34582.22222222222,34582.22222222222
TM0371,,RC11800004,V.REAL,VALPAÇOS,CURROS,1,1,6,,DES,1994-07-15,12:20:00,,34530.67013888889,34530.67013888889
TM1718,,RC11800004,V.REAL,VALPAÇOS,SERAPICOS,0,1,7,,DES,1994-09-03,17:45:00,,34580.895833333336,34580.895833333336
TM0537,,RC11800013,BRAGANÇA,MOGADOURO,VILARINHO GALEGOS,0,1.5,5,,DES,1994-07-28,15:45:00,,34543.8125,34543.8125
TM1539,,RC11800013,BRAGANÇA,MOGADOURO,S.MARTINHO PESO,0,1.5,3,,DES,1994-08-30,15:15:00,,34576.791666666664,34576.791666666664
TM0905,,RC11700013,VISEU,TABUAÇO,PARADELA,0,2,2,,DES,1994-08-15,16:15:00,,34561.833333333336,34561.833333333336
TM1394,,RC11700005,V.REAL,STª.MARTA,MEDRÕES,0,2,7,,DES,1994-08-27,22:15:00,,34574.083333333336,34574.083333333336
TM0551,,RC11700009,VISEU,MOIMENTA BEIRA,MOIMENTA BEIRA,1,3,6,,DES,1994-07-29,22:15:00,,34545.083333333336,34545.083333333336
TM0794,,RC11700015,BRAGANÇA,F.E.CINTA,LIGARES,0,8,2,,DES,1994-08-08,12:45:00,,34554.6875,34554.6875
TM0482,,RC11700016,BRAGANÇA,T.MONCORVO,T.MONCORVO,5,15,2,,DES,1994-07-25,01:45:00,,34540.229166666664,34540.229166666664
TM2143,,RC11800008,BRAGANÇA,VIMIOSO,ALGOSO,5,32,4,,DES,1994-09-21,17:45:00,,34598.895833333336,34598.895833333336
TM2052,,RC11700015,BRAGANÇA,F.E.CINTA,LAGOAÇA,2,0,2,,DES,1994-09-19,13:00:00,,34596.697916666664,34596.697916666664
TM0810,,RC11800003,V.REAL,MONTALEGRE,FERRAL - P.N.,0,3,2,,DES,1994-08-08,19:05:00,,34554.95138888889,34554.95138888889
TM2196,,RC11700011,VISEU,S.J.PESQUEIRA,CASTANHEIRO SUL,0,6,6,,DES,1994-09-23,10:57:00,,34600.614583333336,34600.614583333336
TM1120,,RC11700014,VISEU,TAROUCA,VARZEA DA SERRA,0,1,1,,DES,1994-08-21,16:00:00,,34567.82638888888,34567.82638888888
TM1615,,RC11800013,BRAGANÇA,MOGADOURO,CASTANHEIRA,0,2,5,,DES,1994-09-01,16:55:00,,34578.86458333333,34578.86458333333
TM2183,,RC11800010,BRAGANÇA,A.FE,A.FE,0,2,5,,DES,1994-09-22,18:50:00,,34599.94444444444,34599.94444444444
TM0488,,RC11700001,V.REAL,ALIJO,FAVAIOS,0,2.5,2,,DES,1994-07-25,14:40:00,,34540.77083333333,34540.77083333333
TM2077,,RC11800003,V.REAL,MONTALEGRE,SERRAQUINHOS,0.1,4,2,,DES,1994-09-19,20:00:00,,34596.993055555555,34596.993055555555
TM1413,,RC11800014,V.REAL,MURÇA,PALHEIROS,0,5,1,,DES,1994-08-28,03:10:00,,34574.291666666664,34574.291666666664
TM1548,,RC11800006,BRAGANÇA,BRAGANÇA,SORTES,0,5,3,,DES,1994-08-30,18:30:00,,34576.930555555555,34576.930555555555
TM1376,,RC11800003,V.REAL,MONTALEGRE,VIADE DE BAIXO,0,6,7,,DES,1994-08-27,15:00:00,,34573.78472222222,34573.78472222222
TM1152,,RC11700010,VISEU,PENEDONO,CASTAINÇO,0,12,2,,DES,1994-08-22,13:10:00,,34568.70833333333,34568.70833333333
TM0553,,RC11700013,VISEU,TABUAÇO,SENDIM,0.5,0,7,,DES,1994-07-30,00:55:00,,34545.197916666664,34545.197916666664
TM2475,,RC11800014,V.REAL,MURÇA,JOU,1.5,0,2,,DES,1994-10-17,12:55:00,,34624.697916666664,34624.697916666664
TM1164,,RC11800003,V.REAL,MONTALEGRE,FERRAL - P.N.,0,3,2,,DES,1994-08-22,21:09:00,,34569.041666666664,34569.041666666664
TM1861,,RC11700006,V.REAL,V.REAL,V.SAMARDÃ,0,1,3,,DES,1994-09-06,15:43:00,,34583.815972222226,34583.815972222226
TM0785,,RC11800002,V.REAL,CHAVES,S.VICENTE,0.03,1,3,,DES,1994-08-08,01:05:00,,34554.208333333336,34554.208333333336
TM0203,,RC11800003,V.REAL,MONTALEGRE,CABRIL - P.N.,0,3,1,,DES,1994-06-26,17:35:00,,34511.895833333336,34511.895833333336
TM1719,,RC11700011,VISEU,S.J.PESQUEIRA,RIODADES,0,3,7,,DES,1994-09-03,17:50:00,,34580.90625,34580.90625
TM0815,,RC11700008,VISEU,LAMEGO,LAMEGO,0,8,2,,DES,1994-08-08,19:55:00,,34554.993055555555,34554.993055555555
TM1614,,RC11800003,V.REAL,MONTALEGRE,GRALHAS,0,7,5,,DES,1994-09-01,16:35:00,,34578.854166666664,34578.854166666664
TM1825,,RC11800002,V.REAL,CHAVES,VILELA DO TÂMEGA,0,0.01,1,,DES,1994-09-05,21:20:00,,34583.055555555555,34583.055555555555
TM0877,,RC11700015,BRAGANÇA,F.E.CINTA,LIGARES,0,0.2,1,,DES,1994-08-14,16:25:00,,34560.850694444445,34560.850694444445
TM2060,,RC11700001,V.REAL,ALIJO,POPULO,1,0.5,2,,DES,1994-09-19,15:00:00,,34596.791666666664,34596.791666666664
TM0410,,RC11800011,BRAGANÇA,MACEDO,TALHAS,0,0.5,4,,DES,1994-07-20,00:05:00,,34535.17013888888,34535.17013888888
TM1588,,RC11700016,BRAGANÇA,T.MONCORVO,FELGAR,1,1,4,,DES,1994-08-31,22:05:00,,34578.086805555555,34578.086805555555
TM1837,,RC11800011,BRAGANÇA,MACEDO,OLMOS,0,1,3,,DES,1994-09-06,00:30:00,,34583.1875,34583.1875
TM1979,,RC11800008,BRAGANÇA,VIMIOSO,CAÇARELHOS,0,1,2,,DES,1994-09-12,12:55:00,,34589.70486111111,34589.70486111111
TM0043,,RC11800005,V.REAL,V.POUCA,V.POUCA,0,2,4,,DES,1994-03-23,19:30:00,,34416.979166666664,34416.979166666664
TM1467,,RC11800013,BRAGANÇA,MOGADOURO,CASTRO VICENTE,0,2,1,,DES,1994-08-28,22:30:00,,34575.104166666664,34575.104166666664
TM0080,,RC11800005,V.REAL,V.POUCA,TRESMINAS,0.5,2.5,2,,DES,1994-04-11,21:00:00,,34436.041666666664,34436.041666666664
TM1419,,RC11800003,V.REAL,MONTALEGRE,SERRAQUINHOS,0.5,2.5,1,,DES,1994-08-28,11:00:00,,34574.625,34574.625
TM0653,,RC11800011,BRAGANÇA,MACEDO,LAGOA,0,3,5,,DES,1994-08-04,00:35:00,,34550.19097222222,34550.19097222222
TM1316,,RC11700016,BRAGANÇA,T.MONCORVO,T.MONCORVO,0,3,5,,DES,1994-08-25,23:15:00,,34572.135416666664,34572.135416666664
TM1296,,RC11700008,VISEU,LAMEGO,MAGUEIJA,0,4,5,,DES,1994-08-25,19:15:00,,34571.96875,34571.96875
TM1589,,RC11800006,BRAGANÇA,BRAGANÇA,QUINTANILHA,0,4,3,,DES,1994-08-31,23:30:00,,34578.14583333333,34578.14583333333
TM1509,,RC11700006,V.REAL,V.REAL,ADOUFE,2,5,2,,DES,1994-08-29,21:50:00,,34576.07638888888,34576.07638888888
TM0350,,RC11800009,BRAGANÇA,VINHAIS,FRESULFE,0,8,3,,DES,1994-07-12,21:00:00,,34528.041666666664,34528.041666666664
TM0669,,RC11700008,VISEU,LAMEGO,AVÕES,0,5,5,,DES,1994-08-04,21:10:00,,34551.04861111111,34551.04861111111
TM0987,,RC11700019,BRAGANÇA,VILA FLOR,NABO,0,5,5,,DES,1994-08-18,16:00:00,,34564.83333333333,34564.83333333333
TM2146,,RC11700009,VISEU,MOIMENTA BEIRA,ARIZ,0,8,4,,DES,1994-09-21,18:00:00,,34598.916666666664,34598.916666666664
TM1093,,RC11700015,BRAGANÇA,F.E.CINTA,LAGOAÇA,0,10,1,,DES,1994-08-21,02:30:00,,34567.27083333333,34567.27083333333
TM1546,,RC11800011,BRAGANÇA,MACEDO,MORAIS,1,0,3,,DES,1994-08-30,17:40:00,,34576.902777777774,34576.902777777774
TM0109,,RC11800006,BRAGANÇA,BRAGANÇA,DEILÃO,2,0,7,,DES,1994-04-16,14:15:00,,34440.760416666664,34440.760416666664
TM0603,,RC11800003,V.REAL,MONTALEGRE,CABRIL - P.N.,2,0,2,,DES,1994-08-01,20:00:00,,34548,34548
TM0700,,RC11800003,V.REAL,MONTALEGRE,CABRIL - P.N.,0.6,0.2,6,,DES,1994-08-05,22:30:00,,34552.104166666664,34552.104166666664
TM2090,,RC11800009,BRAGANÇA,VINHAIS,PENHAS JUNTAS,0,3,3,,DES,1994-09-20,14:00:00,,34597.75,34597.75
TM0068,,RC11800005,V.REAL,V.POUCA,TRESMINAS,1.5,0,3,,DES,1994-04-05,11:00:00,,34429.625,34429.625
TM2008,,RC11800004,V.REAL,VALPAÇOS,STª.M.AMERES,0,20,7,,DES,1994-09-17,14:24:00,,34594.76736111111,34594.76736111111
TM0946,,RC11800002,V.REAL,CHAVES,REDONDELO,0,0.02,4,,DES,1994-08-17,13:32:00,,34563.731944444444,34563.731944444444
TM0191,,RC11800003,V.REAL,MONTALEGRE,CABRIL - P.N.,0,5,3,,DES,1994-06-21,21:00:00,,34507.044444444444,34507.044444444444
TM0127,,RC11700001,V.REAL,ALIJO,V.MAÇADA,0,0.02,2,,DES,1994-04-18,15:15:00,,34442.805555555555,34442.805555555555
TM1470,,RC11800002,V.REAL,CHAVES,REDONDELO,0,0.2,1,,DES,1994-08-28,22:55:00,,34575.125,34575.125
TM2331,,RC11700014,VISEU,TAROUCA,SALZEDAS,1,1,2,,DES,1994-10-03,13:55:00,,34610.75,34610.75
TM1238,,RC11800011,BRAGANÇA,MACEDO,CHACIM,0,1,4,,DES,1994-08-24,22:35:00,,34571.11111111111,34571.11111111111
TM1279,,RC11700016,BRAGANÇA,T.MONCORVO,CARVIÇAIS,0,1,5,,DES,1994-08-25,15:05:00,,34571.79861111111,34571.79861111111
TM1311,,RC11800011,BRAGANÇA,MACEDO,PEREDO,1,2,5,,DES,1994-08-25,22:55:00,,34572.125,34572.125
TM0305,,RC11700003,V.REAL,P.REGUA,MOURA MORTA,0,2,7,,DES,1994-07-09,23:40:00,,34525.15625,34525.15625
TM1689,,RC11800006,BRAGANÇA,BRAGANÇA,PARÂMIO,1,3,7,,DES,1994-09-03,01:55:00,,34580.25,34580.25
TM2144,,RC11800009,BRAGANÇA,VINHAIS,EDRAL,1,3,4,,DES,1994-09-21,17:55:00,,34598.91666666667,34598.91666666667
TM1309,,RC11800012,BRAGANÇA,MIRANDELA,FRADIZELA,2,3,5,,DES,1994-08-25,22:35:00,,34572.11111111111,34572.11111111111
TM2134,,RC11700017,GUARDA,V.N.FOZ COA,SEIXAS,0,3,4,,DES,1994-09-21,14:30:00,,34598.774305555555,34598.774305555555
TM1664,,RC11800009,BRAGANÇA,VINHAIS,MOIMENTA,0,4,6,,DES,1994-09-02,19:40:00,,34579.989583333336,34579.989583333336
TM2070,,RC11700016,BRAGANÇA,T.MONCORVO,CARDANHA,0,4,2,,DES,1994-09-19,18:30:00,,34596.940972222226,34596.940972222226
TM0887,,RC11800006,BRAGANÇA,BRAGANÇA,S.JULIÃO PALACIOS,0,5,1,,DES,1994-08-14,22:55:00,,34561.125,34561.125
TM2357,,RC11700014,VISEU,TAROUCA,GRANJA NOVA,2,8,5,,DES,1994-10-06,00:10:00,,34613.177083333336,34613.177083333336
TM2382,,RC11800001,V.REAL,BOTICAS,COVAS BARROSO,2,0,5,,DES,1994-10-06,19:55:00,,34614,34614
TM0563,,RC11800005,V.REAL,V.POUCA,VALOURA,3.5,0,7,,DES,1994-07-30,16:25:00,,34545.85416666667,34545.85416666667
TM1986,,RC11800006,BRAGANÇA,BRAGANÇA,PARÂMIO,0.2,0.5,2,,DES,1994-09-12,16:50:00,,34589.875,34589.875
TM0740,,RC11800014,V.REAL,MURÇA,JOU,0,0.5,7,,DES,1994-08-06,22:20:00,,34553.104166666664,34553.104166666664
TM1196,,RC11800009,BRAGANÇA,VINHAIS,SOBREIRO BAIXO,0,1.5,3,,DES,1994-08-23,21:50:00,,34570.08333333333,34570.08333333333
TM2189,,RC11700017,GUARDA,V.N.FOZ COA,ALMENDRA,0,2,5,,DES,1994-09-22,21:35:00,,34600.072916666664,34600.072916666664
TM2123,,RC11700015,BRAGANÇA,F.E.CINTA,LIGARES,1,3,3,,DES,1994-09-20,22:25:00,,34598.10763888889,34598.10763888889
TM0743,,RC11700008,VISEU,LAMEGO,AVÕES,0,5,7,,DES,1994-08-06,23:20:00,,34553.14583333333,34553.14583333333
TM1626,,RC11800001,V.REAL,BOTICAS,CODESSOSO,0,7,5,,DES,1994-09-01,19:40:00,,34578.993055555555,34578.993055555555
TM1560,,RC11800009,BRAGANÇA,VINHAIS,TRAVANCA,0,13,3,,DES,1994-08-30,23:30:00,,34577.152777777774,34577.152777777774
TM0945,,RC11800004,V.REAL,VALPAÇOS,FRIÕES,2,0,4,,DES,1994-08-17,13:30:00,,34563.73611111111,34563.73611111111
TM2336,,RC11800002,V.REAL,CHAVES,OURA,5,0,2,,DES,1994-10-03,16:00:00,,34610.840277777774,34610.840277777774
TM1308,,RC11800004,V.REAL,VALPAÇOS,LEBUÇÃO,0,2,5,,DES,1994-08-25,22:24:00,,34572.10763888889,34572.10763888889
TM0885,,RC11800012,BRAGANÇA,MIRANDELA,VALE DE TELHAS,0,0.1,1,,DES,1994-08-14,22:15:00,,34561.10416666667,34561.10416666667
TM2388,,RC11700010,VISEU,PENEDONO,POVOA PENELA,0,0.5,6,,DES,1994-10-07,14:35:00,,34614.784722222226,34614.784722222226
