codigo_sgif,observ,codigo_rc,distrito,concelho,freguesia,area_arborizada,area_nao_arborizada,dia_semana,reacendimento,causa,data_inicio,hora_inicio,primeira_intervencao,data_fim,hora_fim
RO2350,,RC13500005,SANTAREM,SANTAREM,SALVADOR,0,0.01,4,,,1995-08-23,12:00:00,,1995-08-23 13:10:00,13:10:00
RO2351,,RC13500008,SANTAREM,S.MAGOS,S.MAGOS,0,0.05,4,,,1995-08-23,12:50:00,,1995-08-23 13:30:00,13:30:00
RO4263,,RC13300003,SETÚBAL,BARREIRO,S.ANTONIO,0,0.1,4,,,1995-08-23,12:40:00,,1995-08-23 14:00:00,14:00:00
RO3685,,RC13400005,SANTAREM,F.ZEZERE,PAIO MENDES,0.05,0,4,,,1995-08-23,13:23:00,,1995-08-23 14:17:00,14:17:00
RO3686,,RC13400010,SANTAREM,ABRANTES,BEMPOSTA,0,0.1,4,,,1995-08-23,13:43:00,,1995-08-23 14:20:00,14:20:00
RO1275,,RC13200006,LISBOA,SINTRA,ALM.BISPO,0.25,0.15,4,,,1995-08-23,14:35:00,,1995-08-23 15:12:00,15:12:00
RO3687,,RC13400007,SANTAREM,OUREM,C.BERNARDOS,0,0.05,4,,,1995-08-23,14:19:00,,1995-08-23 15:20:00,15:20:00
RO4401,,RC13200006,LISBOA,SINTRA,ALM.BISPO,15.8,5.2,4,,,1995-08-23,14:30:00,,1995-08-23 15:35:00,15:35:00
RO2824,,RC13500009,LISBOA,AZAMBUJA,ALCOENTRE,0.5,0,4,,,1995-08-23,13:30:00,,1995-08-23 15:40:00,15:40:00
RO2352,,RC13500003,SANTAREM,CARTAXO,PONTEVEL,0,0.5,4,,,1995-08-23,15:15:00,,1995-08-23 16:05:00,16:05:00
RO1735,,RC13100009,LISBOA,T.VEDRAS,CARVOEIRA,0,0.8,4,,,1995-08-23,15:52:00,,1995-08-23 16:07:00,16:07:00
RO3689,,RC13400001,SANTAREM,ALCANENA,MINDE,0.01,0,4,,,1995-08-23,16:03:00,,1995-08-23 16:38:00,16:38:00
RO4014,,RC13300004,SETÚBAL,MOITA,B.BANHEIRA,0,0.02,4,,,1995-08-23,15:50:00,,1995-08-23 16:40:00,16:40:00
RO4015,,RC13300005,SETÚBAL,MONTIJO,MONTIJO,0,1,4,,,1995-08-23,16:45:00,,1995-08-23 17:10:00,17:10:00
RO3688,,RC13400009,SANTAREM,SARDOAL,S.T.MONTALEGRE,0.01,0,4,,,1995-08-23,15:37:00,,1995-08-23 17:30:00,17:30:00
RO2353,,RC13500004,SANTAREM,RIO MAIOR,RIO MAIOR,1,0,4,,,1995-08-23,16:20:00,,1995-08-23 17:45:00,17:45:00
RO2825,,RC13100007,LISBOA,LOURINHÃ,S.B.GALEGOS,0,5,4,,,1995-08-23,15:57:00,,1995-08-23 17:57:00,17:57:00
RO2828,,RC13100013,LISBOA,CADAVAL,LAMAS,0,0.01,4,,,1995-08-23,17:00:00,,1995-08-23 18:00:00,18:00:00
RO2831,,RC13100011,LISBOA,ALENQUER,TRIANA,0,0.01,4,,,1995-08-23,17:35:00,,1995-08-23 18:00:00,18:00:00
RO2826,,RC13500009,LISBOA,AZAMBUJA,ALCOENTRE,0.03,0,4,,,1995-08-23,16:45:00,,1995-08-23 18:15:00,18:15:00
RO4264,,RC13300003,SETÚBAL,BARREIRO,S.ANTONIO,0,0.1,4,,,1995-08-23,14:50:00,,1995-08-23 18:15:00,18:15:00
RO4265,,RC13300007,SETÚBAL,SEIXAL,CORROIOS,0,0.1,4,,,1995-08-23,16:00:00,,1995-08-23 18:20:00,18:20:00
RO2827,,RC13100011,LISBOA,ALENQUER,ABRIGADA,0,1,4,,,1995-08-23,17:00:00,,1995-08-23 18:40:00,18:40:00
RO1358,,RC13100003,LEIRIA,C.RAINHA,C.BENFEITO,9,2,4,,,1995-08-23,15:00:00,,1995-08-23 19:00:00,19:00:00
RO1736,,RC13100010,LISBOA,MAFRA,S.ISIDORO,2.9,0,4,,,1995-08-23,17:55:00,,1995-08-23 19:20:00,19:20:00
RO1862,,RC13500010,SANTAREM,CHAMUSCA,CARREGUEIRA,0.8,0,4,,,1995-08-23,18:34:00,,1995-08-23 19:41:00,19:41:00
RO2830,,RC13100013,LISBOA,CADAVAL,LAMAS,0,2,4,,,1995-08-23,17:45:00,,1995-08-23 20:00:00,20:00:00
RO2833,,RC13100012,LISBOA,A.VINHOS,A.VINHOS,0,1,4,,,1995-08-23,19:20:00,,1995-08-23 20:00:00,20:00:00
RO4016,,RC13300001,SETÚBAL,ALCOCHETE,ALCOCHETE,4,0,4,,,1995-08-23,18:05:00,,1995-08-23 20:20:00,20:20:00
RO2832,,RC13100011,LISBOA,ALENQUER,S.ESTEVÃO,0,4,4,,,1995-08-23,18:00:00,,1995-08-23 20:30:00,20:30:00
RO1359,,RC13100001,LEIRIA,ALCOBAÇA,VIMEIRO,8.5,0,4,,,1995-08-23,15:35:00,,1995-08-23 20:40:00,20:40:00
RO2095,,RC13100005,LEIRIA,OBIDOS,A.NEGROS,0,1,4,,,1995-08-23,19:30:00,,1995-08-23 21:00:00,21:00:00
RO2834,,RC13500009,LISBOA,AZAMBUJA,AZAMBUJA,0.04,0,4,,,1995-08-23,19:25:00,,1995-08-23 21:10:00,21:10:00
RO4266,,RC13300002,SETÚBAL,ALMADA,CT.CAPARICA,0,0.04,4,,,1995-08-23,21:55:00,,1995-08-23 22:32:00,22:32:00
RO2835,,RC13100013,LISBOA,CADAVAL,PERO MONIZ,0,0.01,4,,,1995-08-23,21:35:00,,1995-08-23 22:35:00,22:35:00
RO2829,,RC13100007,LISBOA,LOURINHÃ,R.GRANDE,0,20,4,,,1995-08-23,17:20:00,,1995-08-23 23:20:00,23:20:00
RO1737,,RC13100009,LISBOA,T.VEDRAS,S.MARIA,0,1.2,4,,,1995-08-23,22:30:00,,1995-08-23 23:30:00,23:30:00
RO4267,,RC13300002,SETÚBAL,ALMADA,CAPARICA,0,0.04,4,,,1995-08-23,22:10:00,,1995-08-23 23:30:00,23:30:00
RO1738,,RC13100010,LISBOA,MAFRA,S.ISIDORO,0.4,0.8,4,,,1995-08-23,23:24:00,,1995-08-23 23:50:00,23:50:00
RO3690,,RC13400010,SANTAREM,ABRANTES,FONTES,0.1,0,4,,,1995-08-23,20:15:00,,1995-08-23 23:59:00,23:59:00
RO2836,,RC13500009,LISBOA,AZAMBUJA,AZAMBUJA,0,8,4,,,1995-08-23,22:00:00,,1995-08-24,00:00:00
RO2837,,RC13100008,LISBOA,SOBRAL M.A.,S.QUINTINO,0,1.5,4,,,1995-08-23,22:30:00,,1995-08-24,00:00:00
RO2838,,RC13100011,LISBOA,ALENQUER,TRIANA,0,1,4,,,1995-08-23,22:40:00,,1995-08-24 01:10:00,01:10:00
RO3691,,RC13400010,SANTAREM,ABRANTES,R.SUL TEJO,0,0.02,5,,,1995-08-24,00:28:00,,1995-08-24 01:11:00,01:11:00
RO2839,,RC13500009,LISBOA,AZAMBUJA,V.N.RAINHA,0,2,4,,,1995-08-23,23:05:00,,1995-08-24 01:35:00,01:35:00
RO2097,,RC13100002,LEIRIA,BOMBARRAL,BOMBARRAL,0,0.01,5,,,1995-08-24,01:25:00,,1995-08-24 01:50:00,01:50:00
RO2096,,RC13100006,LEIRIA,PENICHE,S.DEL REI,0,1,4,,,1995-08-23,19:55:00,,1995-08-24 02:20:00,02:20:00
RO2840,,RC13100008,LISBOA,SOBRAL M.A.,SAPATARIA,0,0.5,5,,,1995-08-24,02:40:00,,1995-08-24 04:05:00,04:05:00
RO2354,,RC13500006,SANTAREM,BENAVENTE,BENAVENTE,0.005,0,5,,,1995-08-24,04:10:00,,1995-08-24 04:40:00,04:40:00
RO1739,,RC13100010,LISBOA,MAFRA,MALVEIRA,1.2,0.6,5,,,1995-08-24,03:35:00,,1995-08-24 05:11:00,05:11:00
RO2841,,RC13100007,LISBOA,LOURINHÃ,R.GRANDE,0,1,5,,,1995-08-24,05:00:00,,1995-08-24 07:00:00,07:00:00
RO3692,,RC13400007,SANTAREM,OUREM,C.BERNARDOS,0,0.06,5,,,1995-08-24,04:07:00,,1995-08-24 07:49:00,07:49:00
RO3693,,RC13400003,SANTAREM,T.NOVAS,SANTIAGO,0,0.06,5,,,1995-08-24,06:36:00,,1995-08-24 09:19:00,09:19:00
RO2842,,RC13100013,LISBOA,CADAVAL,LAMAS,0,0.5,5,,,1995-08-24,09:00:00,,1995-08-24 09:40:00,09:40:00
RO3694,,RC13400007,SANTAREM,OUREM,C.BERNARDOS,0.06,0,5,,,1995-08-24,08:24:00,,1995-08-24 09:46:00,09:46:00
RO2843,,RC13100011,LISBOA,ALENQUER,MECA,0,0.01,5,,,1995-08-24,11:05:00,,1995-08-24 11:35:00,11:35:00
RO1863,,RC13500004,SANTAREM,RIO MAIOR,RIO MAIOR,0.5,0,5,,,1995-08-24,13:23:00,,1995-08-24 14:00:00,14:00:00
RO2845,,RC13500009,LISBOA,AZAMBUJA,AVEIRAS CIMA,0,0.01,5,,,1995-08-24,13:15:00,,1995-08-24 14:00:00,14:00:00
RO2355,,RC13500005,SANTAREM,SANTAREM,ALCANEDE,0,0.001,5,,,1995-08-24,13:30:00,,1995-08-24 14:05:00,14:05:00
RO2844,,RC13100011,LISBOA,ALENQUER,TRIANA,0,3,5,,,1995-08-24,12:55:00,,1995-08-24 14:30:00,14:30:00
RO2356,,RC13500005,SANTAREM,SANTAREM,ALCANEDE,0,0.005,5,,,1995-08-24,14:05:00,,1995-08-24 15:00:00,15:00:00
RO2846,,RC13500009,LISBOA,AZAMBUJA,AZAMBUJA,0,0.01,5,,,1995-08-24,14:00:00,,1995-08-24 15:00:00,15:00:00
RO3695,,RC13400007,SANTAREM,OUREM,C.BERNARDOS,0.1,0,5,,,1995-08-24,11:52:00,,1995-08-24 15:28:00,15:28:00
RO2098,,RC13100005,LEIRIA,OBIDOS,GAEIRAS,0.6,0,5,,,1995-08-24,12:30:00,,1995-08-24 15:45:00,15:45:00
RO1741,,RC13100010,LISBOA,MAFRA,S.E.GALES,0,2.6,5,,,1995-08-24,15:30:00,,1995-08-24 16:05:00,16:05:00
RO1740,,RC13100010,LISBOA,MAFRA,MALVEIRA,1.6,0.7,5,,,1995-08-24,14:47:00,,1995-08-24 16:35:00,16:35:00
RO1515,,RC13400004,SANTAREM,V.N.BARQUI,P.RIBATEJO,0,0.2,5,,,1995-08-24,16:18:00,,1995-08-24 16:50:00,16:50:00
RO2099,,RC13100001,LEIRIA,ALCOBAÇA,TURQUEL,0,0.1,5,,,1995-08-24,16:00:00,,1995-08-24 17:00:00,17:00:00
RO2848,,RC13500009,LISBOA,AZAMBUJA,AZAMBUJA,0,0.01,5,,,1995-08-24,15:30:00,,1995-08-24 17:15:00,17:15:00
RO1516,,RC13400007,SANTAREM,OUREM,ESPITE,0.07,0,5,,,1995-08-24,16:25:00,,1995-08-24 17:25:00,17:25:00
RO1864,,RC13500004,SANTAREM,RIO MAIOR,O.CORTIÇADA,3.5,0,5,,,1995-08-24,15:55:00,,1995-08-24 18:00:00,18:00:00
RO4017,,RC13300005,SETÚBAL,MONTIJO,CANHA,0,0.02,5,,,1995-08-24,17:09:00,,1995-08-24 18:10:00,18:10:00
RO1742,,RC13100010,LISBOA,MAFRA,IGREJA NOVA,1.2,0,5,,,1995-08-24,17:40:00,,1995-08-24 18:20:00,18:20:00
RO2849,,RC13100011,LISBOA,ALENQUER,TRIANA,0,1,5,,,1995-08-24,17:05:00,,1995-08-24 18:30:00,18:30:00
RO2850,,RC13500009,LISBOA,AZAMBUJA,ALCOENTRE,0,0.01,5,,,1995-08-24,17:40:00,,1995-08-24 18:45:00,18:45:00
RO2357,,RC13500004,SANTAREM,RIO MAIOR,O.CORTIÇADA,2,0,5,,,1995-08-24,17:30:00,,1995-08-24 20:05:00,20:05:00
RO1595,,RC13500006,SANTAREM,BENAVENTE,S.CORREIA,0.5,0,5,,,1995-08-24,16:37:00,,1995-08-24 20:34:00,20:34:00
RO2847,,RC13100007,LISBOA,LOURINHÃ,R.GRANDE,2,8,5,,,1995-08-24,14:15:00,,1995-08-24 20:45:00,20:45:00
RO4018,,RC13300009,SETÚBAL,SETUBAL,S.LOURENÇO,0,0.01,5,,,1995-08-24,19:40:00,,1995-08-24 20:55:00,20:55:00
RO2358,,RC13500002,SANTAREM,ALPIARÇA,ALPIARÇA,0,0.5,5,,,1995-08-24,20:35:00,,1995-08-24 21:00:00,21:00:00
RO2851,,RC13500009,LISBOA,AZAMBUJA,AZAMBUJA,8,12,5,,,1995-08-24,18:20:00,,1995-08-24 21:30:00,21:30:00
RO1743,,RC13100011,LISBOA,ALENQUER,TRIANA,2,1,5,,,1995-08-24,20:40:00,,1995-08-24 21:40:00,21:40:00
RO3697,,RC13400010,SANTAREM,ABRANTES,BEMPOSTA,0,0.002,5,,,1995-08-24,20:44:00,,1995-08-24 21:51:00,21:51:00
RO2100,,RC13100004,LEIRIA,NAZARE,FAMALICÃO,0,0.5,5,,,1995-08-24,19:00:00,,1995-08-24 22:00:00,22:00:00
RO2359,,RC13500002,SANTAREM,ALPIARÇA,ALPIARÇA,0,0.5,5,,,1995-08-24,21:50:00,,1995-08-24 22:30:00,22:30:00
RO1517,,RC13400006,SANTAREM,TOMAR,SABACHEIRA,0,0.02,5,,,1995-08-24,22:14:00,,1995-08-24 22:44:00,22:44:00
RO2853,,RC13100012,LISBOA,A.VINHOS,A.VINHOS,0,0.5,5,,,1995-08-24,22:15:00,,1995-08-24 22:45:00,22:45:00
RO4019,,RC13300005,SETÚBAL,MONTIJO,SAR.GRANDES,0,0.03,5,,,1995-08-24,22:15:00,,1995-08-24 22:50:00,22:50:00
RO2104,,RC13100005,LEIRIA,OBIDOS,S.PEDRO,0,0.002,5,,,1995-08-24,22:30:00,,1995-08-24 22:58:00,22:58:00
RO2852,,RC13100013,LISBOA,CADAVAL,LAMAS,0.01,0,5,,,1995-08-24,22:10:00,,1995-08-24 23:10:00,23:10:00
RO2103,,RC13100003,LEIRIA,C.RAINHA,A.FRANCOS,0,0.5,5,,,1995-08-24,22:15:00,,1995-08-24 23:30:00,23:30:00
RO2102,,RC13100001,LEIRIA,ALCOBAÇA,CELA,0,0.0025,5,,,1995-08-24,22:10:00,,1995-08-24 23:45:00,23:45:00
RO2105,,RC13100001,LEIRIA,ALCOBAÇA,VIMEIRO,0.01,0,5,,,1995-08-24,22:40:00,,1995-08-25 00:05:00,00:05:00
RO2854,,RC13100011,LISBOA,ALENQUER,MECA,0,0.05,5,,,1995-08-24,23:35:00,,1995-08-25 00:05:00,00:05:00
RO2101,,RC13100001,LEIRIA,ALCOBAÇA,BENEDITA,0,0.5,5,,,1995-08-24,22:10:00,,1995-08-25 00:10:00,00:10:00
RO2855,,RC13100011,LISBOA,ALENQUER,OLHALVO,0,0.01,5,,,1995-08-24,23:45:00,,1995-08-25 00:20:00,00:20:00
RO2856,,RC13100011,LISBOA,ALENQUER,CARNOTA,0,0.05,6,,,1995-08-25,00:01:00,,1995-08-25 01:11:00,01:11:00
RO4020,,RC13300006,SETÚBAL,PALMELA,QUINTA ANJO,0.05,0,5,,,1995-08-24,23:40:00,,1995-08-25 02:40:00,02:40:00
RO1276,,RC13200004,LISBOA,LOURES,LOUSA,3.2,1.6,6,,,1995-08-25,02:31:00,,1995-08-25 03:50:00,03:50:00
RO3698,,RC13400007,SANTAREM,OUREM,FREIXIANDA,0.1,0,6,,,1995-08-25,03:14:00,,1995-08-25 05:47:00,05:47:00
RO2360,,RC13500003,SANTAREM,CARTAXO,CARTAXO,0,0.001,6,,,1995-08-25,09:30:00,,1995-08-25 10:00:00,10:00:00
RO2857,,RC13100011,LISBOA,ALENQUER,TRIANA,0,0.01,6,,,1995-08-25,10:50:00,,1995-08-25 11:30:00,11:30:00
RO3700,,RC13400003,SANTAREM,T.NOVAS,RIACHOS,0,0.05,6,,,1995-08-25,11:13:00,,1995-08-25 11:51:00,11:51:00
RO1928,,RC13100012,LISBOA,A.VINHOS,SANT.VELHOS,0,3,6,,,1995-08-25,12:15:00,,1995-08-25 12:45:00,12:45:00
RO2858,,RC13100011,LISBOA,ALENQUER,VILA V.FRANCOS,0,0.5,6,,,1995-08-25,12:05:00,,1995-08-25 13:00:00,13:00:00
RO3699,,RC13400003,SANTAREM,T.NOVAS,PAÇO,0,4,6,,,1995-08-25,10:53:00,,1995-08-25 13:10:00,13:10:00
RO2106,,RC13100001,LEIRIA,ALCOBAÇA,S.VICENTE,1,0,6,,,1995-08-25,12:30:00,,1995-08-25 13:30:00,13:30:00
RO4021,,RC13300005,SETÚBAL,MONTIJO,MONTIJO,0,5,6,,,1995-08-25,12:25:00,,1995-08-25 13:50:00,13:50:00
RO3701,,RC13400011,SANTAREM,CONSTANCIA,S.MARGARIDA,0,0.005,6,,,1995-08-25,13:27:00,,1995-08-25 13:56:00,13:56:00
RO1865,,RC13500004,SANTAREM,RIO MAIOR,RIO MAIOR,1.5,0,6,,,1995-08-25,13:22:00,,1995-08-25 14:00:00,14:00:00
RO2859,,RC13500009,LISBOA,AZAMBUJA,ALCOENTRE,0,0.01,6,,,1995-08-25,14:10:00,,1995-08-25 14:40:00,14:40:00
RO1518,,RC13400009,SANTAREM,SARDOAL,S.T.MONTALEGRE,0.002,0,6,,,1995-08-25,15:03:00,,1995-08-25 15:50:00,15:50:00
RO4022,,RC13300009,SETÚBAL,SETUBAL,S.SEBASTIÃO,0,0.03,6,,,1995-08-25,15:10:00,,1995-08-25 15:50:00,15:50:00
RO3696,,RC13400007,SANTAREM,OUREM,FREIXIANDA,0.005,0,5,,,1995-08-24,19:35:00,,1995-08-25 15:55:00,15:55:00
RO2107,,RC13100006,LEIRIA,PENICHE,FERREL,0.03,0,6,,,1995-08-25,14:00:00,,1995-08-25 15:55:00,15:55:00
RO1360,,RC13100004,LEIRIA,NAZARE,FAMALICÃO,0,0.3,6,,,1995-08-25,15:13:00,,1995-08-25 16:08:00,16:08:00
RO4269,,RC13300007,SETÚBAL,SEIXAL,SEIXAL,0,0.003,6,,,1995-08-25,15:55:00,,1995-08-25 16:15:00,16:15:00
RO4268,,RC13300008,SETÚBAL,SESIMBRA,CASTELO,0,0.05,6,,,1995-08-25,15:35:00,,1995-08-25 16:20:00,16:20:00
RO1519,,RC13400010,SANTAREM,ABRANTES,S.FACUNDO,0.2,0,6,,,1995-08-25,16:35:00,,1995-08-25 17:00:00,17:00:00
RO2362,,RC13500005,SANTAREM,SANTAREM,ALCANEDE,0,0.01,6,,,1995-08-25,16:25:00,,1995-08-25 17:00:00,17:00:00
RO2361,,RC13500004,SANTAREM,RIO MAIOR,O.CORTIÇADA,0.01,0,6,,,1995-08-25,16:20:00,,1995-08-25 17:20:00,17:20:00
RO1277,,RC13200006,LISBOA,SINTRA,ALM.BISPO,0.2,0.025,6,,,1995-08-25,16:20:00,,1995-08-25 17:25:00,17:25:00
RO2862,,RC13100011,LISBOA,ALENQUER,OLHALVO,0,0.08,6,,,1995-08-25,16:40:00,,1995-08-25 17:45:00,17:45:00
RO3703,,RC13400001,SANTAREM,ALCANENA,MINDE,0.005,0,6,,,1995-08-25,17:33:00,,1995-08-25 18:08:00,18:08:00
RO2863,,RC13100012,LISBOA,A.VINHOS,A.VINHOS,0,0.5,6,,,1995-08-25,16:50:00,,1995-08-25 18:10:00,18:10:00
RO3702,,RC13400011,SANTAREM,CONSTANCIA,MONTALVO,0.085,0,6,,,1995-08-25,16:46:00,,1995-08-25 18:14:00,18:14:00
RO2363,,RC13500005,SANTAREM,SANTAREM,ALCANEDE,0,0.01,6,,,1995-08-25,17:00:00,,1995-08-25 18:25:00,18:25:00
RO1278,,RC13200002,LISBOA,CASCAIS,ALCABIDECHE,0,0.05,6,,,1995-08-25,18:05:00,,1995-08-25 18:27:00,18:27:00
RO2860,,RC13100007,LISBOA,LOURINHÃ,S.B.GALEGOS,0,2,6,,,1995-08-25,15:20:00,,1995-08-25 18:30:00,18:30:00
RO2861,,RC13100011,LISBOA,ALENQUER,MECA,0,2,6,,,1995-08-25,16:20:00,,1995-08-25 18:35:00,18:35:00
RO2109,,RC13100001,LEIRIA,ALCOBAÇA,ALCOBAÇA,0.01,0,6,,,1995-08-25,16:27:00,,1995-08-25 18:50:00,18:50:00
RO2864,,RC13100007,LISBOA,LOURINHÃ,LOURINHÃ,0,0.01,6,,,1995-08-25,17:45:00,,1995-08-25 18:50:00,18:50:00
RO1744,,RC13100010,LISBOA,MAFRA,S.E.GALES,2,1.5,6,,,1995-08-25,15:20:00,,1995-08-25 19:20:00,19:20:00
RO2364,,RC13500007,SANTAREM,CORUCHE,CORUCHE,0,0.002,6,,,1995-08-25,18:35:00,,1995-08-25 19:35:00,19:35:00
RO2866,,RC13100013,LISBOA,CADAVAL,VERMELHA,0,0.02,6,,,1995-08-25,18:45:00,,1995-08-25 19:35:00,19:35:00
RO2110,,RC13100003,LEIRIA,C.RAINHA,SALIR MATOS,0.35,0,6,,,1995-08-25,18:08:00,,1995-08-25 19:40:00,19:40:00
RO2865,,RC13100011,LISBOA,ALENQUER,A.GAVINHA,0,2,6,,,1995-08-25,18:15:00,,1995-08-25 19:45:00,19:45:00
RO4025,,RC13500006,SANTAREM,BENAVENTE,S.CORREIA,0,0.5,6,,,1995-08-25,19:04:00,,1995-08-25 19:45:00,19:45:00
RO1745,,RC13100012,LISBOA,A.VINHOS,SANT.VELHOS,0,70,6,,,1995-08-25,17:45:00,,1995-08-25 20:10:00,20:10:00
RO4024,,RC13300004,SETÚBAL,MOITA,A.VEDROS,0,0.12,6,,,1995-08-25,17:40:00,,1995-08-25 20:20:00,20:20:00
RO2111,,RC13100003,LEIRIA,C.RAINHA,ALVORNINHA,0,0.02,6,,,1995-08-25,19:39:00,,1995-08-25 20:40:00,20:40:00
RO3704,,RC13400001,SANTAREM,ALCANENA,ALCANENA,0,0.07,6,,,1995-08-25,18:16:00,,1995-08-25 20:43:00,20:43:00
RO2367,,RC13500007,SANTAREM,CORUCHE,CORUCHE,0.0002,0,6,,,1995-08-25,20:20:00,,1995-08-25 20:50:00,20:50:00
RO2366,,RC13500004,SANTAREM,RIO MAIOR,RIO MAIOR,0.1,0,6,,,1995-08-25,19:20:00,,1995-08-25 21:15:00,21:15:00
RO2365,,RC13500006,SANTAREM,BENAVENTE,BENAVENTE,0,0.04,6,,,1995-08-25,18:58:00,,1995-08-25 21:18:00,21:18:00
RO2108,,RC13100005,LEIRIA,OBIDOS,O.MARINHO,6,0,6,,,1995-08-25,14:10:00,,1995-08-25 21:30:00,21:30:00
RO1746,,RC13100010,LISBOA,MAFRA,MAFRA,2.3,0,6,,,1995-08-25,20:57:00,,1995-08-25 22:00:00,22:00:00
RO4023,,RC13300006,SETÚBAL,PALMELA,POCEIRÃO,0,20,6,,,1995-08-25,17:35:00,,1995-08-25 22:27:00,22:27:00
RO1866,,RC13500005,SANTAREM,SANTAREM,ALCANEDE,3,0,6,,,1995-08-25,22:05:00,,1995-08-25 22:40:00,22:40:00
RO1521,,RC13400004,SANTAREM,V.N.BARQUI,P.RIBATEJO,0.03,0.01,6,,,1995-08-25,22:28:00,,1995-08-25 22:58:00,22:58:00
RO4026,,RC13300009,SETÚBAL,SETUBAL,S.LOURENÇO,0,0.5,6,,,1995-08-25,21:12:00,,1995-08-25 23:05:00,23:05:00
RO3706,,RC13400001,SANTAREM,ALCANENA,ALCANENA,0,0.0035,6,,,1995-08-25,22:35:00,,1995-08-25 23:06:00,23:06:00
RO2868,,RC13100009,LISBOA,T.VEDRAS,DOIS PORTOS,0,0.3,6,,,1995-08-25,22:20:00,,1995-08-25 23:25:00,23:25:00
RO2867,,RC13100012,LISBOA,A.VINHOS,A.VINHOS,0,1,6,,,1995-08-25,22:00:00,,1995-08-25 23:30:00,23:30:00
RO3705,,RC13400010,SANTAREM,ABRANTES,CARVALHAL,0.005,0,6,,,1995-08-25,21:21:00,,1995-08-25 23:33:00,23:33:00
RO2112,,RC13100003,LEIRIA,C.RAINHA,S.BOURO,0,1,6,,,1995-08-25,21:40:00,,1995-08-25 23:57:00,23:57:00
RO2368,,RC13500006,SANTAREM,BENAVENTE,S.CORREIA,0.03,0,6,,,1995-08-25,22:45:00,,1995-08-26,00:00:00
RO2870,,RC13100011,LISBOA,ALENQUER,MECA,0,0.01,6,,,1995-08-25,23:15:00,,1995-08-26 00:05:00,00:05:00
RO2869,,RC13100008,LISBOA,SOBRAL M.A.,S.QUINTINO,0.5,0,6,,,1995-08-25,23:10:00,,1995-08-26 00:10:00,00:10:00
RO1279,,RC13200002,LISBOA,CASCAIS,CASCAIS,0,1,6,,,1995-08-25,23:46:00,,1995-08-26 00:15:00,00:15:00
RO2113,,RC13100003,LEIRIA,C.RAINHA,A.FRANCOS,0,0.05,6,,,1995-08-25,22:10:00,,1995-08-26 00:35:00,00:35:00
RO2871,,RC13100012,LISBOA,A.VINHOS,ARRANHO,0,0.5,6,,,1995-08-25,23:40:00,,1995-08-26 00:40:00,00:40:00
RO2872,,RC13100008,LISBOA,SOBRAL M.A.,S.QUINTINO,0,0.01,6,,,1995-08-25,23:55:00,,1995-08-26 00:55:00,00:55:00
RO2873,,RC13100011,LISBOA,ALENQUER,TRIANA,0,0.01,7,,,1995-08-26,00:00:00,,1995-08-26 01:00:00,01:00:00
RO1747,,RC13100011,LISBOA,ALENQUER,TRIANA,0.02,0,7,,,1995-08-26,00:30:00,,1995-08-26 01:00:00,01:00:00
RO2874,,RC13100009,LISBOA,T.VEDRAS,DOIS PORTOS,0,0.1,7,,,1995-08-26,00:55:00,,1995-08-26 01:35:00,01:35:00
RO1522,,RC13400006,SANTAREM,TOMAR,S.PEDRO,0,0.02,7,,,1995-08-26,01:28:00,,1995-08-26 01:58:00,01:58:00
RO3707,,RC13400001,SANTAREM,ALCANENA,ALCANENA,0,0.06,6,,,1995-08-25,23:29:00,,1995-08-26 01:59:00,01:59:00
RO2123,,RC13100003,LEIRIA,C.RAINHA,S.BOURO,0,0.03,7,,,1995-08-26,01:19:00,,1995-08-26 02:26:00,02:26:00
RO1748,,RC13100010,LISBOA,MAFRA,V.PINHEIRO,0,0.6,7,,,1995-08-26,03:50:00,,1995-08-26 04:25:00,04:25:00
RO2875,,RC13100012,LISBOA,A.VINHOS,ARRANHO,0,0.5,7,,,1995-08-26,04:45:00,,1995-08-26 06:00:00,06:00:00
RO2877,,RC13500009,LISBOA,AZAMBUJA,AZAMBUJA,0,0.05,7,,,1995-08-26,05:25:00,,1995-08-26 06:00:00,06:00:00
RO2369,,RC13500003,SANTAREM,CARTAXO,PONTEVEL,0.001,0,7,,,1995-08-26,05:30:00,,1995-08-26 06:15:00,06:15:00
RO2124,,RC13100003,LEIRIA,C.RAINHA,SALIR PORTO,0,0.02,7,,,1995-08-26,07:06:00,,1995-08-26 07:48:00,07:48:00
RO1749,,RC13100010,LISBOA,MAFRA,V.PINHEIRO,0.4,0.3,7,,,1995-08-26,07:05:00,,1995-08-26 07:50:00,07:50:00
RO2878,,RC13100012,LISBOA,A.VINHOS,ARRANHO,0,0.02,7,,,1995-08-26,08:00:00,,1995-08-26 09:10:00,09:10:00
RO2879,,RC13100007,LISBOA,LOURINHÃ,LOURINHÃ,0,0.01,7,,,1995-08-26,08:55:00,,1995-08-26 09:25:00,09:25:00
RO2125,,RC13100001,LEIRIA,ALCOBAÇA,ALCOBAÇA,0,0.005,7,,,1995-08-26,09:25:00,,1995-08-26 10:20:00,10:20:00
RO1867,,RC13500004,SANTAREM,RIO MAIOR,ARRUDA PISÕES,0.008,0,7,,,1995-08-26,07:25:00,,1995-08-26 10:38:00,10:38:00
RO4270,,RC13300003,SETÚBAL,BARREIRO,BARREIRO,0,0.01,7,,,1995-08-26,10:10:00,,1995-08-26 11:05:00,11:05:00
